outer_test_participant,family,candidate_id,candidate_order,inner_fold,inner_train_participants,inner_validation_participants,validation_participant,participant_balanced_accuracy,effective_params,all_missing_features_in_inner_training,model_seed
S14,logistic,"logistic:C=10.0,class_weight=None",4,2,"S10,S11,S13,S17,S3,S4,S5,S6,S7,S8","S15,S16,S2,S9",S9,0.9444444444444444,"{""C"": 10.0, ""class_weight"": null}",[],4139403392
S14,logistic,"logistic:C=10.0,class_weight=None",4,3,"S11,S13,S15,S16,S17,S2,S3,S4,S5,S7,S9","S10,S6,S8",S10,0.7272727272727273,"{""C"": 10.0, ""class_weight"": null}",[],4139403392
S14,logistic,"logistic:C=10.0,class_weight=None",4,3,"S11,S13,S15,S16,S17,S2,S3,S4,S5,S7,S9","S10,S6,S8",S6,0.95,"{""C"": 10.0, ""class_weight"": null}",[],4139403392
S14,logistic,"logistic:C=10.0,class_weight=None",4,3,"S11,S13,S15,S16,S17,S2,S3,S4,S5,S7,S9","S10,S6,S8",S8,0.9545454545454546,"{""C"": 10.0, ""class_weight"": null}",[],4139403392
S14,logistic,"logistic:C=10.0,class_weight=balanced",5,0,"S10,S11,S15,S16,S2,S4,S6,S7,S8,S9","S13,S17,S3,S5",S13,0.9210526315789473,"{""C"": 10.0, ""class_weight"": ""balanced""}",[],4139403392
S14,logistic,"logistic:C=10.0,class_weight=balanced",5,0,"S10,S11,S15,S16,S2,S4,S6,S7,S8,S9","S13,S17,S3,S5",S17,0.8827751196172249,"{""C"": 10.0, ""class_weight"": ""balanced""}",[],4139403392
S14,logistic,"logistic:C=10.0,class_weight=balanced",5,0,"S10,S11,S15,S16,S2,S4,S6,S7,S8,S9","S13,S17,S3,S5",S3,0.7444444444444445,"{""C"": 10.0, ""class_weight"": ""balanced""}",[],4139403392
S14,logistic,"logistic:C=10.0,class_weight=balanced",5,0,"S10,S11,S15,S16,S2,S4,S6,S7,S8,S9","S13,S17,S3,S5",S5,0.9473684210526316,"{""C"": 10.0, ""class_weight"": ""balanced""}",[],4139403392
S14,logistic,"logistic:C=10.0,class_weight=balanced",5,1,"S10,S13,S15,S16,S17,S2,S3,S5,S6,S8,S9","S11,S4,S7",S11,0.9736842105263157,"{""C"": 10.0, ""class_weight"": ""balanced""}",[],4139403392
S14,logistic,"logistic:C=10.0,class_weight=balanced",5,1,"S10,S13,S15,S16,S17,S2,S3,S5,S6,S8,S9","S11,S4,S7",S4,1.0,"{""C"": 10.0, ""class_weight"": ""balanced""}",[],4139403392
S14,logistic,"logistic:C=10.0,class_weight=balanced",5,1,"S10,S13,S15,S16,S17,S2,S3,S5,S6,S8,S9","S11,S4,S7",S7,0.5263157894736842,"{""C"": 10.0, ""class_weight"": ""balanced""}",[],4139403392
S14,logistic,"logistic:C=10.0,class_weight=balanced",5,2,"S10,S11,S13,S17,S3,S4,S5,S6,S7,S8","S15,S16,S2,S9",S15,0.5,"{""C"": 10.0, ""class_weight"": ""balanced""}",[],4139403392
S14,logistic,"logistic:C=10.0,class_weight=balanced",5,2,"S10,S11,S13,S17,S3,S4,S5,S6,S7,S8","S15,S16,S2,S9",S16,0.5,"{""C"": 10.0, ""class_weight"": ""balanced""}",[],4139403392
S14,logistic,"logistic:C=10.0,class_weight=balanced",5,2,"S10,S11,S13,S17,S3,S4,S5,S6,S7,S8","S15,S16,S2,S9",S2,1.0,"{""C"": 10.0, ""class_weight"": ""balanced""}",[],4139403392
S14,logistic,"logistic:C=10.0,class_weight=balanced",5,2,"S10,S11,S13,S17,S3,S4,S5,S6,S7,S8","S15,S16,S2,S9",S9,1.0,"{""C"": 10.0, ""class_weight"": ""balanced""}",[],4139403392
S14,logistic,"logistic:C=10.0,class_weight=balanced",5,3,"S11,S13,S15,S16,S17,S2,S3,S4,S5,S7,S9","S10,S6,S8",S10,0.7727272727272727,"{""C"": 10.0, ""class_weight"": ""balanced""}",[],4139403392
S14,logistic,"logistic:C=10.0,class_weight=balanced",5,3,"S11,S13,S15,S16,S17,S2,S3,S4,S5,S7,S9","S10,S6,S8",S6,0.95,"{""C"": 10.0, ""class_weight"": ""balanced""}",[],4139403392
S14,logistic,"logistic:C=10.0,class_weight=balanced",5,3,"S11,S13,S15,S16,S17,S2,S3,S4,S5,S7,S9","S10,S6,S8",S8,0.9545454545454546,"{""C"": 10.0, ""class_weight"": ""balanced""}",[],4139403392
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=None",0,0,"S10,S11,S15,S16,S2,S4,S6,S7,S8,S9","S13,S17,S3,S5",S13,0.9,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=None",0,0,"S10,S11,S15,S16,S2,S4,S6,S7,S8,S9","S13,S17,S3,S5",S17,0.4090909090909091,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=None",0,0,"S10,S11,S15,S16,S2,S4,S6,S7,S8,S9","S13,S17,S3,S5",S3,0.6388888888888888,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=None",0,0,"S10,S11,S15,S16,S2,S4,S6,S7,S8,S9","S13,S17,S3,S5",S5,0.8888888888888888,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=None",0,1,"S10,S13,S15,S16,S17,S2,S3,S5,S6,S8,S9","S11,S4,S7",S11,0.9473684210526316,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=None",0,1,"S10,S13,S15,S16,S17,S2,S3,S5,S6,S8,S9","S11,S4,S7",S4,1.0,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=None",0,1,"S10,S13,S15,S16,S17,S2,S3,S5,S6,S8,S9","S11,S4,S7",S7,0.6052631578947368,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=None",0,2,"S10,S11,S13,S17,S3,S4,S5,S6,S7,S8","S15,S16,S2,S9",S15,0.9019138755980861,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=None",0,2,"S10,S11,S13,S17,S3,S4,S5,S6,S7,S8","S15,S16,S2,S9",S16,0.8947368421052632,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=None",0,2,"S10,S11,S13,S17,S3,S4,S5,S6,S7,S8","S15,S16,S2,S9",S2,0.6,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=None",0,2,"S10,S11,S13,S17,S3,S4,S5,S6,S7,S8","S15,S16,S2,S9",S9,0.5,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=None",0,3,"S11,S13,S15,S16,S17,S2,S3,S4,S5,S7,S9","S10,S6,S8",S10,0.8181818181818181,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=None",0,3,"S11,S13,S15,S16,S17,S2,S3,S4,S5,S7,S9","S10,S6,S8",S6,0.95,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=None",0,3,"S11,S13,S15,S16,S17,S2,S3,S4,S5,S7,S9","S10,S6,S8",S8,0.9090909090909092,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=balanced",1,0,"S10,S11,S15,S16,S2,S4,S6,S7,S8,S9","S13,S17,S3,S5",S13,0.9,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=balanced",1,0,"S10,S11,S15,S16,S2,S4,S6,S7,S8,S9","S13,S17,S3,S5",S17,0.45454545454545453,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=balanced",1,0,"S10,S11,S15,S16,S2,S4,S6,S7,S8,S9","S13,S17,S3,S5",S3,0.5888888888888889,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=balanced",1,0,"S10,S11,S15,S16,S2,S4,S6,S7,S8,S9","S13,S17,S3,S5",S5,0.8918128654970761,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=balanced",1,1,"S10,S13,S15,S16,S17,S2,S3,S5,S6,S8,S9","S11,S4,S7",S11,0.6052631578947368,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=balanced",1,1,"S10,S13,S15,S16,S17,S2,S3,S5,S6,S8,S9","S11,S4,S7",S4,1.0,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=balanced",1,1,"S10,S13,S15,S16,S17,S2,S3,S5,S6,S8,S9","S11,S4,S7",S7,0.5263157894736842,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=balanced",1,2,"S10,S11,S13,S17,S3,S4,S5,S6,S7,S8","S15,S16,S2,S9",S15,0.9473684210526316,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=balanced",1,2,"S10,S11,S13,S17,S3,S4,S5,S6,S7,S8","S15,S16,S2,S9",S16,0.9473684210526316,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=balanced",1,2,"S10,S11,S13,S17,S3,S4,S5,S6,S7,S8","S15,S16,S2,S9",S2,0.65,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=balanced",1,2,"S10,S11,S13,S17,S3,S4,S5,S6,S7,S8","S15,S16,S2,S9",S9,0.5555555555555556,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=balanced",1,3,"S11,S13,S15,S16,S17,S2,S3,S4,S5,S7,S9","S10,S6,S8",S10,0.9545454545454546,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=balanced",1,3,"S11,S13,S15,S16,S17,S2,S3,S4,S5,S7,S9","S10,S6,S8",S6,0.9473684210526316,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=balanced",1,3,"S11,S13,S15,S16,S17,S2,S3,S4,S5,S7,S9","S10,S6,S8",S8,0.9090909090909092,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=None",2,0,"S10,S11,S15,S16,S2,S4,S6,S7,S8,S9","S13,S17,S3,S5",S13,0.9,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=None",2,0,"S10,S11,S15,S16,S2,S4,S6,S7,S8,S9","S13,S17,S3,S5",S17,0.4090909090909091,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=None",2,0,"S10,S11,S15,S16,S2,S4,S6,S7,S8,S9","S13,S17,S3,S5",S3,0.6666666666666666,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=None",2,0,"S10,S11,S15,S16,S2,S4,S6,S7,S8,S9","S13,S17,S3,S5",S5,0.8888888888888888,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=None",2,1,"S10,S13,S15,S16,S17,S2,S3,S5,S6,S8,S9","S11,S4,S7",S11,0.9210526315789473,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=None",2,1,"S10,S13,S15,S16,S17,S2,S3,S5,S6,S8,S9","S11,S4,S7",S4,1.0,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=None",2,1,"S10,S13,S15,S16,S17,S2,S3,S5,S6,S8,S9","S11,S4,S7",S7,0.6052631578947368,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=None",2,2,"S10,S11,S13,S17,S3,S4,S5,S6,S7,S8","S15,S16,S2,S9",S15,0.8636363636363636,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=None",2,2,"S10,S11,S13,S17,S3,S4,S5,S6,S7,S8","S15,S16,S2,S9",S16,0.868421052631579,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=None",2,2,"S10,S11,S13,S17,S3,S4,S5,S6,S7,S8","S15,S16,S2,S9",S2,0.6,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=None",2,2,"S10,S11,S13,S17,S3,S4,S5,S6,S7,S8","S15,S16,S2,S9",S9,0.5,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=None",2,3,"S11,S13,S15,S16,S17,S2,S3,S4,S5,S7,S9","S10,S6,S8",S10,0.8181818181818181,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=None",2,3,"S11,S13,S15,S16,S17,S2,S3,S4,S5,S7,S9","S10,S6,S8",S6,0.95,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=None",2,3,"S11,S13,S15,S16,S17,S2,S3,S4,S5,S7,S9","S10,S6,S8",S8,0.9090909090909092,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=balanced",3,0,"S10,S11,S15,S16,S2,S4,S6,S7,S8,S9","S13,S17,S3,S5",S13,0.9,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=balanced",3,0,"S10,S11,S15,S16,S2,S4,S6,S7,S8,S9","S13,S17,S3,S5",S17,0.4090909090909091,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=balanced",3,0,"S10,S11,S15,S16,S2,S4,S6,S7,S8,S9","S13,S17,S3,S5",S3,0.5888888888888889,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=balanced",3,0,"S10,S11,S15,S16,S2,S4,S6,S7,S8,S9","S13,S17,S3,S5",S5,0.8918128654970761,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=balanced",3,1,"S10,S13,S15,S16,S17,S2,S3,S5,S6,S8,S9","S11,S4,S7",S11,0.631578947368421,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=balanced",3,1,"S10,S13,S15,S16,S17,S2,S3,S5,S6,S8,S9","S11,S4,S7",S4,1.0,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=balanced",3,1,"S10,S13,S15,S16,S17,S2,S3,S5,S6,S8,S9","S11,S4,S7",S7,0.5263157894736842,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=balanced",3,2,"S10,S11,S13,S17,S3,S4,S5,S6,S7,S8","S15,S16,S2,S9",S15,0.8947368421052632,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=balanced",3,2,"S10,S11,S13,S17,S3,S4,S5,S6,S7,S8","S15,S16,S2,S9",S16,0.8157894736842105,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=balanced",3,2,"S10,S11,S13,S17,S3,S4,S5,S6,S7,S8","S15,S16,S2,S9",S2,0.65,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=balanced",3,2,"S10,S11,S13,S17,S3,S4,S5,S6,S7,S8","S15,S16,S2,S9",S9,0.5555555555555556,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=balanced",3,3,"S11,S13,S15,S16,S17,S2,S3,S4,S5,S7,S9","S10,S6,S8",S10,0.9545454545454546,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=balanced",3,3,"S11,S13,S15,S16,S17,S2,S3,S4,S5,S7,S9","S10,S6,S8",S6,0.9473684210526316,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3698407731
S14,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=balanced",3,3,"S11,S13,S15,S16,S17,S2,S3,S4,S5,S7,S9","S10,S6,S8",S8,0.9090909090909092,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 2}",[],3698407731
S14,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=None",4,0,"S10,S11,S15,S16,S2,S4,S6,S7,S8,S9","S13,S17,S3,S5",S13,0.9,"{""class_weight"": null, ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=None",4,0,"S10,S11,S15,S16,S2,S4,S6,S7,S8,S9","S13,S17,S3,S5",S17,0.4090909090909091,"{""class_weight"": null, ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=None",4,0,"S10,S11,S15,S16,S2,S4,S6,S7,S8,S9","S13,S17,S3,S5",S3,0.6666666666666666,"{""class_weight"": null, ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=None",4,0,"S10,S11,S15,S16,S2,S4,S6,S7,S8,S9","S13,S17,S3,S5",S5,0.8888888888888888,"{""class_weight"": null, ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=None",4,1,"S10,S13,S15,S16,S17,S2,S3,S5,S6,S8,S9","S11,S4,S7",S11,1.0,"{""class_weight"": null, ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=None",4,1,"S10,S13,S15,S16,S17,S2,S3,S5,S6,S8,S9","S11,S4,S7",S4,1.0,"{""class_weight"": null, ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=None",4,1,"S10,S13,S15,S16,S17,S2,S3,S5,S6,S8,S9","S11,S4,S7",S7,0.5526315789473684,"{""class_weight"": null, ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=None",4,2,"S10,S11,S13,S17,S3,S4,S5,S6,S7,S8","S15,S16,S2,S9",S15,0.7894736842105263,"{""class_weight"": null, ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=None",4,2,"S10,S11,S13,S17,S3,S4,S5,S6,S7,S8","S15,S16,S2,S9",S16,0.7368421052631579,"{""class_weight"": null, ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=None",4,2,"S10,S11,S13,S17,S3,S4,S5,S6,S7,S8","S15,S16,S2,S9",S2,0.6,"{""class_weight"": null, ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=None",4,2,"S10,S11,S13,S17,S3,S4,S5,S6,S7,S8","S15,S16,S2,S9",S9,0.5,"{""class_weight"": null, ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=None",4,3,"S11,S13,S15,S16,S17,S2,S3,S4,S5,S7,S9","S10,S6,S8",S10,0.8181818181818181,"{""class_weight"": null, ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=None",4,3,"S11,S13,S15,S16,S17,S2,S3,S4,S5,S7,S9","S10,S6,S8",S6,0.9,"{""class_weight"": null, ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=None",4,3,"S11,S13,S15,S16,S17,S2,S3,S4,S5,S7,S9","S10,S6,S8",S8,0.9090909090909092,"{""class_weight"": null, ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=balanced",5,0,"S10,S11,S15,S16,S2,S4,S6,S7,S8,S9","S13,S17,S3,S5",S13,0.9,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=balanced",5,0,"S10,S11,S15,S16,S2,S4,S6,S7,S8,S9","S13,S17,S3,S5",S17,0.4090909090909091,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=balanced",5,0,"S10,S11,S15,S16,S2,S4,S6,S7,S8,S9","S13,S17,S3,S5",S3,0.6166666666666667,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=balanced",5,0,"S10,S11,S15,S16,S2,S4,S6,S7,S8,S9","S13,S17,S3,S5",S5,0.8625730994152047,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=balanced",5,1,"S10,S13,S15,S16,S17,S2,S3,S5,S6,S8,S9","S11,S4,S7",S11,0.9473684210526316,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=balanced",5,1,"S10,S13,S15,S16,S17,S2,S3,S5,S6,S8,S9","S11,S4,S7",S4,1.0,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=balanced",5,1,"S10,S13,S15,S16,S17,S2,S3,S5,S6,S8,S9","S11,S4,S7",S7,0.5263157894736842,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=balanced",5,2,"S10,S11,S13,S17,S3,S4,S5,S6,S7,S8","S15,S16,S2,S9",S15,0.8947368421052632,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3698407731
S14,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=balanced",5,2,"S10,S11,S13,S17,S3,S4,S5,S6,S7,S8","S15,S16,S2,S9",S16,0.9473684210526316,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 5}",[],3698407731
